	#%Freq (Hz)	%Mic/Source_Real	%Mic/Source_Imag
19.474500000000004E+3	-519.594379664812240E-6	-327.440478284639720E-9
19.475000000000004E+3	-491.241878414531120E-6	-67.551554253709217E-6
19.475500000000004E+3	-486.511805362076150E-6	-127.635806393353150E-6
19.476000000000004E+3	-480.641062193996450E-6	-135.439762797817290E-6
19.476500000000004E+3	-481.227374897572490E-6	-55.713692610325768E-6
19.477000000000004E+3	-496.597015231815360E-6	-90.844385698007820E-6
19.477500000000004E+3	-489.401100612341900E-6	-64.059804594660908E-6
19.478000000000004E+3	-491.353127604047810E-6	-118.163447289796860E-6
19.478500000000004E+3	-463.944202636340860E-6	-99.404707031990760E-6
19.479000000000004E+3	-501.118568231206390E-6	-93.423953208381886E-6
19.479500000000004E+3	-500.747625931987080E-6	-28.949200096035712E-6
19.480000000000004E+3	-459.968554774530780E-6	-40.433258228644079E-6
19.480500000000004E+3	-495.399659898188930E-6	-64.143827687656923E-6
19.481000000000004E+3	-530.320845175045430E-6	-73.739323223589895E-6
19.481500000000004E+3	-515.243245329881710E-6	-102.894912646445990E-6
19.482000000000004E+3	-510.306280610183830E-6	-25.680422421813354E-6
19.482500000000004E+3	-488.410071496669260E-6	-62.073852505237627E-6
19.483000000000004E+3	-525.688239860878620E-6	-42.216799545618932E-6
19.483500000000004E+3	-461.958135826863910E-6	-100.793230220748400E-6
19.484000000000004E+3	-490.110558651775540E-6	-44.920241604703410E-6
19.484500000000004E+3	-492.334797452722870E-6	-67.682919655626629E-6
19.485000000000004E+3	-474.310960852903350E-6	-3.080556140253420E-6
19.485500000000004E+3	-516.618812322593140E-6	-88.755948532122719E-6
19.486000000000004E+3	-525.158622360807490E-6	-29.283444594290200E-6
19.486500000000004E+3	-547.515087375894110E-6	2.060647720441253E-6
19.487000000000004E+3	-515.424811839143010E-6	-22.226922537366307E-6
19.487500000000004E+3	-501.210506422158640E-6	-45.507240292457810E-6
19.488000000000004E+3	-494.882188802915780E-6	-27.879997485178157E-6
19.488500000000004E+3	-520.436003194128110E-6	-56.746003966644018E-6
19.489000000000004E+3	-546.351114844269880E-6	-101.799427253984630E-6
19.489500000000004E+3	-501.403050718087480E-6	-22.952446657633039E-6
19.490000000000004E+3	-551.603009190055520E-6	17.305814592068398E-6
19.490500000000004E+3	-533.790300800478950E-6	-14.350355678482238E-6
19.491000000000004E+3	-537.887294584023320E-6	1.147574619006005E-6
19.491500000000004E+3	-527.043914368622090E-6	-5.816298286499842E-6
19.492000000000004E+3	-519.868234870026680E-6	-67.772091987294871E-6
19.492500000000004E+3	-470.427663332957670E-6	-16.844680111233234E-6
19.493000000000004E+3	-511.799857095770620E-6	-16.361295901837959E-6
19.493500000000004E+3	-518.972009716905590E-6	-49.060033367188245E-6
19.494000000000004E+3	-505.914768572249460E-6	-31.376615274068618E-6
19.494500000000004E+3	-478.659637091065920E-6	-62.710631130102838E-6
19.495000000000004E+3	-509.355037912372970E-6	-4.251418009679523E-6
19.495500000000004E+3	-511.254322571686860E-6	-13.100856280256092E-6
19.496000000000004E+3	-507.104546083885010E-6	12.708349280810864E-6
19.496500000000004E+3	-525.272000993692890E-6	-25.019079082790320E-6
19.497000000000004E+3	-508.365903643203980E-6	-81.672363481889932E-6
19.497500000000004E+3	-520.833269279012670E-6	-37.753422924803328E-6
19.498000000000004E+3	-507.714717508418060E-6	-21.119473468223167E-6
19.498500000000004E+3	-528.678495187268020E-6	294.408825682640130E-9
19.499000000000004E+3	-487.874856483792700E-6	-31.882205840073120E-6
19.499500000000004E+3	-464.512974547833640E-6	-6.978288543859298E-6
19.500000000000004E+3	-548.207976998477660E-6	37.157435913700383E-6
19.500500000000004E+3	-503.362758974518250E-6	-27.612737532571415E-6
19.501000000000004E+3	-514.685330164027490E-6	-12.344501494671347E-6
19.501500000000004E+3	-549.046487591485390E-6	-7.753342664231979E-6
19.502000000000004E+3	-524.707282830660710E-6	-6.543105089058207E-6
19.502500000000004E+3	-525.957685650570570E-6	22.295452748231442E-6
19.503000000000004E+3	-521.273619866699470E-6	-23.915286770853524E-6
19.503500000000004E+3	-537.818144263043590E-6	-30.669013626995834E-6
19.504000000000004E+3	-553.882496657937550E-6	-81.292623679019257E-6
19.504500000000004E+3	-514.154483918078090E-6	23.370892500346263E-6
19.505000000000004E+3	-506.674826777924260E-6	3.507475361530888E-6
19.505500000000004E+3	-532.641299189398660E-6	15.056112808057161E-6
19.506000000000004E+3	-558.357340225581750E-6	-29.203608174989361E-6
19.506500000000004E+3	-490.837093635108390E-6	-30.929825311509605E-6
19.507000000000004E+3	-549.657451680409060E-6	-34.588270626655934E-6
19.507500000000004E+3	-593.459119767288060E-6	-12.059005208339930E-6
19.508000000000004E+3	-530.034913410371400E-6	-21.312687487899636E-6
19.508500000000004E+3	-514.051716756246110E-6	19.001494328199539E-6
19.509000000000004E+3	-527.058507597243710E-6	8.267456857400833E-6
19.509500000000004E+3	-501.910292390599520E-6	5.664287724557985E-6
19.510000000000004E+3	-546.822248502729000E-6	-9.934542545217189E-6
19.510500000000004E+3	-537.661382829681300E-6	57.725753638473249E-6
19.511000000000004E+3	-509.773415277829630E-6	-8.790455235386870E-6
19.511500000000004E+3	-521.469307562374110E-6	5.983656813476668E-6
19.512000000000004E+3	-540.178459769083150E-6	-4.768424890190588E-6
19.512500000000004E+3	-566.313665779858260E-6	17.999234064444189E-6
19.513000000000004E+3	-554.862686429400230E-6	34.280086960117869E-6
19.513500000000004E+3	-535.005150001222560E-6	39.944145033880375E-6
19.514000000000004E+3	-534.068963273545090E-6	5.762056766309148E-6
19.514500000000004E+3	-576.348563437343080E-6	-18.220169986277789E-6
19.515000000000004E+3	-559.005643706303650E-6	58.016206947071474E-6
19.515500000000004E+3	-547.888507087375840E-6	10.336745147168409E-6
19.516000000000004E+3	-536.002022863296270E-6	31.967708668830379E-6
19.516500000000004E+3	-565.403834586145220E-6	50.618785783151053E-6
19.517000000000004E+3	-562.222808292663620E-6	45.390960781064317E-6
19.517500000000004E+3	-575.942996667894990E-6	14.060143080065944E-6
19.518000000000004E+3	-532.553114101025890E-6	3.475143918412456E-6
19.518500000000004E+3	-548.384452466676500E-6	16.858220423772754E-6
19.519000000000004E+3	-540.329615640397800E-6	28.560168505378505E-6
19.519500000000004E+3	-560.526742757555000E-6	14.684860288660031E-6
19.520000000000004E+3	-566.385195306873950E-6	27.252093771575434E-6
19.520500000000004E+3	-549.104298647853430E-6	32.184033842833750E-6
19.521000000000004E+3	-541.739293922830150E-6	57.611995884438501E-6
19.521500000000004E+3	-547.067114252965090E-6	6.083260117271326E-6
19.522000000000004E+3	-533.876160307191320E-6	17.343949219629401E-6
19.522500000000004E+3	-537.047075937397020E-6	12.615412996045110E-6
19.523000000000004E+3	-527.699589939734610E-6	25.592995378467352E-6
19.523500000000004E+3	-579.274864679457870E-6	59.006311473041712E-6
19.524000000000004E+3	-566.520077453827680E-6	66.941787284004978E-6
19.524500000000004E+3	-587.763343945847650E-6	21.435249201170686E-6
19.525000000000004E+3	-579.594234358494420E-6	41.721718289243435E-6
19.525500000000004E+3	-578.688295896777950E-6	-24.522120475306946E-6
19.526000000000004E+3	-583.227597665401080E-6	28.338602455178049E-6
19.526500000000004E+3	-556.400830787277270E-6	45.956341760733163E-6
19.527000000000004E+3	-560.098229220995350E-6	72.941412727579535E-6
19.527500000000004E+3	-554.603344399445790E-6	40.234446766885275E-6
19.528000000000004E+3	-551.866177632092230E-6	35.181975263555516E-6
19.528500000000004E+3	-577.008683660841100E-6	13.498947095424717E-6
19.529000000000004E+3	-574.660792868953490E-6	33.224217018302199E-6
19.529500000000004E+3	-592.229839279828900E-6	40.720718026593278E-6
19.530000000000004E+3	-524.446060310630650E-6	37.406443401503537E-6
19.530500000000004E+3	-577.067040987475470E-6	81.688013526661583E-6
19.531000000000004E+3	-597.749737156432320E-6	58.456760360808337E-6
19.531500000000004E+3	-593.515536645259340E-6	50.893517593162167E-6
19.532000000000004E+3	-579.398290837642120E-6	31.316954678569410E-6
19.532500000000004E+3	-577.365651717528070E-6	44.922311886280882E-6
19.533000000000004E+3	-525.793611010738520E-6	47.092806256463796E-6
19.533500000000004E+3	-586.245465906693750E-6	49.733946710026284E-6
19.534000000000004E+3	-573.978905241140560E-6	47.852181724621213E-6
19.534500000000004E+3	-580.162425842639750E-6	93.455108751599569E-6
19.535000000000004E+3	-591.185108111658230E-6	85.525739979564947E-6
19.535500000000004E+3	-577.329339788955780E-6	68.900385833095597E-6
19.536000000000004E+3	-599.263896208750170E-6	80.836785987247926E-6
19.536500000000004E+3	-603.934085022441870E-6	29.011569744591187E-6
19.537000000000004E+3	-571.249519491172430E-6	92.814672619009788E-6
19.537500000000004E+3	-590.372776606881050E-6	77.298412667684832E-6
19.538000000000004E+3	-558.848904279815550E-6	74.485692193908721E-6
19.538500000000004E+3	-590.178971658501390E-6	82.822944887697207E-6
19.539000000000004E+3	-565.775294154038070E-6	91.717336542121363E-6
19.539500000000004E+3	-590.348960133491140E-6	75.681167641496926E-6
19.540000000000004E+3	-570.478190612142850E-6	80.045139614198183E-6
19.540500000000004E+3	-589.887169584294400E-6	75.585907374086135E-6
19.541000000000004E+3	-615.219991622813120E-6	106.956907218024280E-6
19.541500000000004E+3	-586.504505697941590E-6	62.651453461632725E-6
19.542000000000004E+3	-609.971878738096020E-6	21.631034105138967E-6
19.542500000000004E+3	-590.507248550346640E-6	56.272438853480024E-6
19.543000000000004E+3	-562.308225832715130E-6	126.643170086916350E-6
19.543500000000004E+3	-597.084220136855800E-6	61.390139472153329E-6
19.544000000000004E+3	-585.498866213467980E-6	89.337632986748197E-6
19.544500000000004E+3	-620.396886401286950E-6	117.222412273888550E-6
19.545000000000004E+3	-596.510717713279180E-6	73.908552725943666E-6
19.545500000000004E+3	-585.183845654757130E-6	117.267902082163810E-6
19.546000000000004E+3	-609.094660907332790E-6	108.706165524951780E-6
19.546500000000004E+3	-624.389082785355980E-6	67.322449484440557E-6
19.547000000000004E+3	-606.092429291944030E-6	102.419660706150150E-6
19.547500000000004E+3	-574.122198232441570E-6	117.520313186686750E-6
19.548000000000004E+3	-649.629207940592680E-6	138.639580596822000E-6
19.548500000000004E+3	-579.939159078035160E-6	132.815272957580440E-6
19.549000000000004E+3	-606.415249933517150E-6	96.293758917839821E-6
19.549500000000004E+3	-576.015380420036220E-6	138.491085606116160E-6
19.550000000000004E+3	-569.596381305386150E-6	151.456971383660580E-6
19.550500000000004E+3	-569.997131345858490E-6	106.084634463753070E-6
19.551000000000004E+3	-597.280202344637630E-6	141.901565621790750E-6
19.551500000000004E+3	-578.509874095275710E-6	128.472933996471660E-6
19.552000000000004E+3	-603.167148548811860E-6	140.354639582086060E-6
19.552500000000004E+3	-573.581059967221600E-6	131.965544119155170E-6
19.553000000000004E+3	-622.803986974981680E-6	97.549266969842674E-6
19.553500000000004E+3	-624.210274293025840E-6	139.889395888510890E-6
19.554000000000004E+3	-579.832348086420540E-6	125.571395496522160E-6
19.554500000000004E+3	-620.411615034117570E-6	78.185167566563230E-6
19.555000000000004E+3	-579.265091147285060E-6	99.601976790438760E-6
19.555500000000004E+3	-613.768249273265870E-6	96.464969493221438E-6
19.556000000000004E+3	-605.046359690927360E-6	120.999257388978600E-6
19.556500000000004E+3	-596.998634141307780E-6	123.048296522683390E-6
19.557000000000004E+3	-559.966345756758360E-6	113.347032142469240E-6
19.557500000000004E+3	-579.055526282903630E-6	132.998782429588350E-6
19.558000000000004E+3	-610.752107288498940E-6	146.521253046559310E-6
19.558500000000004E+3	-622.086703878957280E-6	83.815615066493393E-6
19.559000000000004E+3	-594.399587214487770E-6	152.412463095435850E-6
19.559500000000004E+3	-605.885806361383820E-6	103.114789920686260E-6
19.560000000000004E+3	-604.971965015593310E-6	121.353311125872500E-6
19.560500000000004E+3	-604.561233240990420E-6	113.874417964086490E-6
19.561000000000004E+3	-577.505761400092360E-6	170.321794955590500E-6
19.561500000000004E+3	-630.525619177248700E-6	188.505559940922670E-6
19.562000000000004E+3	-590.260742581597780E-6	146.152440574564200E-6
19.562500000000004E+3	-594.277131787806730E-6	125.916526843307240E-6
19.563000000000004E+3	-614.050103869827770E-6	172.964512972514220E-6
19.563500000000004E+3	-620.644970374085070E-6	170.294574860143410E-6
19.564000000000004E+3	-620.661248544362390E-6	146.850203447940610E-6
19.564500000000004E+3	-592.751580121318360E-6	145.143297152121430E-6
19.565000000000004E+3	-606.265519938620950E-6	141.153597252431140E-6
19.565500000000004E+3	-614.480078667982220E-6	138.032853112163390E-6
19.566000000000004E+3	-604.773477335138720E-6	192.409817054232480E-6
19.566500000000004E+3	-575.681367620173210E-6	132.024103841592370E-6
19.567000000000004E+3	-635.539164726509950E-6	165.333675831404660E-6
19.567500000000004E+3	-608.198479629146630E-6	174.695030863093240E-6
19.568000000000004E+3	-561.902279898177530E-6	213.698240492333820E-6
19.568500000000004E+3	-592.618630045943420E-6	185.430218357733800E-6
19.569000000000004E+3	-603.317410019575500E-6	199.441421355899140E-6
19.569500000000004E+3	-617.771073058939140E-6	177.205179925377030E-6
19.570000000000004E+3	-623.164860227049690E-6	193.513755637670250E-6
19.570500000000004E+3	-567.090367621378670E-6	174.349120419712820E-6
19.571000000000004E+3	-578.259815558913500E-6	144.585057508737110E-6
19.571500000000004E+3	-620.494341607625510E-6	149.874000670549180E-6
19.572000000000004E+3	-586.707602263322990E-6	215.178500505936400E-6
19.572500000000004E+3	-586.153368110447790E-6	202.440972899397890E-6
19.573000000000004E+3	-577.783271006933590E-6	170.137237212032220E-6
19.573500000000004E+3	-664.966642194088940E-6	196.698603696172400E-6
19.574000000000004E+3	-603.946328159792260E-6	211.418993292313610E-6
19.574500000000004E+3	-609.102983108563670E-6	158.240225341657740E-6
19.575000000000004E+3	-627.716303984177840E-6	186.053418739535110E-6
19.575500000000004E+3	-653.659661200168410E-6	196.942360971049110E-6
19.576000000000004E+3	-602.428659375008270E-6	163.984879870038150E-6
19.576500000000004E+3	-643.427613576643940E-6	183.864206822604240E-6
19.577000000000004E+3	-599.560172261283540E-6	207.599663944607640E-6
19.577500000000004E+3	-621.887015415706040E-6	174.149971651222250E-6
19.578000000000004E+3	-610.027066554466010E-6	200.810749256757790E-6
19.578500000000004E+3	-601.447749751967290E-6	178.750529827006850E-6
19.579000000000004E+3	-644.110340539184780E-6	223.879243920801030E-6
19.579500000000004E+3	-584.833204817432530E-6	235.593924985314530E-6
19.580000000000004E+3	-594.050214914575440E-6	253.606355086434240E-6
19.580500000000004E+3	-656.136141188507810E-6	189.089280509687610E-6
19.581000000000004E+3	-580.336556857306230E-6	212.537847858247150E-6
19.581500000000004E+3	-621.813259295409070E-6	190.714198876306920E-6
19.582000000000004E+3	-619.814683868100280E-6	222.062061080205730E-6
19.582500000000004E+3	-595.151143475124500E-6	255.956836956641360E-6
19.583000000000004E+3	-606.488791583083340E-6	207.033186182641540E-6
19.583500000000004E+3	-585.705056624384490E-6	201.849278485079710E-6
19.584000000000004E+3	-587.721023139694400E-6	231.485993468642090E-6
19.584500000000004E+3	-614.143354134771360E-6	172.424142844843770E-6
19.585000000000004E+3	-641.987429093663490E-6	209.746959035517360E-6
19.585500000000004E+3	-607.285625348415030E-6	255.257660919952070E-6
19.586000000000004E+3	-604.689318936950250E-6	258.334825910231790E-6
19.586500000000004E+3	-659.931460402274780E-6	235.650618717732470E-6
19.587000000000004E+3	-614.487470481341860E-6	243.995612026373860E-6
19.587500000000004E+3	-634.026960786823900E-6	230.322336053535510E-6
19.588000000000004E+3	-588.077526602111090E-6	219.229123979982650E-6
19.588500000000004E+3	-619.784933849868600E-6	233.123608797631570E-6
19.589000000000004E+3	-664.620066572491970E-6	216.628033693004210E-6
19.589500000000004E+3	-604.261622007837960E-6	230.959256669327650E-6
19.590000000000004E+3	-610.734198544875130E-6	220.421264496909180E-6
19.590500000000004E+3	-617.187881518171550E-6	265.514252230026210E-6
19.591000000000004E+3	-644.870806099082090E-6	227.889410403414890E-6
19.591500000000004E+3	-643.346472799482010E-6	254.133374792418650E-6
19.592000000000004E+3	-633.910617877343910E-6	252.689952175615270E-6
19.592500000000004E+3	-596.224876970423810E-6	228.834974181199680E-6
19.593000000000004E+3	-580.833680930554350E-6	267.466825143724670E-6
19.593500000000004E+3	-619.827047151319840E-6	293.292929677808650E-6
19.594000000000004E+3	-624.163654994007880E-6	245.979499540514160E-6
19.594500000000004E+3	-664.524868284936780E-6	288.555672751189950E-6
19.595000000000004E+3	-633.337662938455740E-6	257.278974204261530E-6
19.595500000000004E+3	-634.877202828415790E-6	273.053044075615760E-6
